image_path,count,split
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00416.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00417.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00418.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00419.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00420.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00421.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00422.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00424.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00425.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00426.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00427.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00428.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00429.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00430.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00442.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00443.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00446.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00448.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00449.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00450.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00453.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00454.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00460.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00461.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00464.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00468.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00472.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00473.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00475.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00476.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00477.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00480.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00481.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00482.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00483.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00486.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00488.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00489.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00493.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00494.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00496.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00497.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00498.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00500.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00501.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00502.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00505.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00506.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00507.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00510.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00512.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00516.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00518.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00520.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00523.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00525.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00526.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00528.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00529.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00530.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00531.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00532.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00533.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00534.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00538.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00545.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00546.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00553.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00556.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00557.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00558.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00561.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00562.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00563.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00564.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00565.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00568.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00576.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00577.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00578.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00580.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00581.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00582.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00584.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00587.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00589.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00590.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00592.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00593.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00594.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00595.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00596.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00597.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00598.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00600.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00601.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00602.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00610.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00616.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00620.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00624.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00627.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00629.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00630.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00632.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00633.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00635.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00636.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00637.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00638.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00640.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00641.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00642.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00643.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00644.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00645.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00650.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00651.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00653.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00658.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00659.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00662.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00665.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00666.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00670.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00672.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00673.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00674.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00675.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00676.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00677.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00678.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00681.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00682.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00684.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00685.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00688.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00689.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00690.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00691.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00692.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00693.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00694.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00696.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00697.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00698.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00699.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00700.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00701.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00702.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00704.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00706.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00707.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00708.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00709.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00710.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00712.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00713.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00714.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00715.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00716.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00717.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00718.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00720.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00721.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00722.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00726.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00728.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00731.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00736.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00739.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00740.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00741.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00742.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00746.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00748.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00750.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00754.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00755.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00756.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00757.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00758.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00760.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00761.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00762.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00764.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00765.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00766.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00769.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00771.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00774.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00776.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00779.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00780.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00781.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00782.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00796.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00800.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00803.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00804.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00805.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00806.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00808.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00809.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00810.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00811.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00812.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00813.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00814.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00819.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00821.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00825.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00826.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00827.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00828.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00829.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00832.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00834.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00835.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00836.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00845.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00854.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00856.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00857.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00860.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00866.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00867.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00868.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00873.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00876.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00880.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00881.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00882.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00883.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00886.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00888.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00889.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00890.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00894.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00896.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00905.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00906.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00907.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00921.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00922.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00923.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00924.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00925.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00926.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00928.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00929.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00930.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00931.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00933.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00934.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00936.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00937.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00938.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00946.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00947.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00948.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00952.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00955.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00956.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00957.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00958.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00962.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00963.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00964.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00965.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00968.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00982.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00984.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00986.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00988.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_00997.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01000.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01001.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01002.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01027.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01028.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01029.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01030.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01033.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01034.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01035.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01037.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01042.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01049.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01050.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01052.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01057.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01058.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01060.jpg,3,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01061.jpg,5,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01062.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01064.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01065.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01066.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01081.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01082.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01083.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01084.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01085.jpg,6,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01088.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01089.jpg,4,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01090.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01091.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01092.jpg,2,train
data\public\pills-detection-dataset\images\train\VAIPE-mosaic_mosaic_01093.jpg,6,train
